Zeitstempel,Kesseltemperatur,Außentemperatur,Pufferspeicher Oben,Pufferspeicher Mitte,Pufferspeicher Unten,Warmwasser
2025-05-15 14:59:29,62.15,14.09,62.10,57.37,55.22,60.00
2025-05-15 15:04:41,62.59,14.09,62.10,57.37,55.34,59.94
2025-05-15 15:36:45,63.90,14.37,61.93,57.26,56.24,59.83
2025-05-28 12:16:51,66.94,14.71,60.88,61.49,42.27,57.26
2025-05-28 12:17:51,67.15,14.71,60.99,61.43,42.27,57.26
2025-05-28 12:18:51,67.42,14.78,61.10,61.38,42.34,57.26
2025-05-28 12:19:43,67.69,14.78,61.21,61.32,42.34,57.26
2025-05-28 12:29:43,70.56,14.78,62.53,60.49,42.52,57.20
2025-05-28 12:36:11,71.41,14.78,63.47,60.11,42.58,57.14
2025-05-28 12:36:29,71.25,14.78,63.52,60.05,42.58,57.14
2025-05-28 12:41:40,69.61,14.71,64.01,59.77,42.64,57.14
2025-05-28 12:42:40,69.71,14.71,64.07,59.72,42.70,57.09
2025-05-28 12:43:40,69.87,14.71,64.12,59.66,42.70,57.09
2025-05-28 13:16:47,68.54,14.99,65.32,58.55,47.88,56.98
2025-05-28 13:17:48,68.70,15.06,65.26,58.60,48.47,56.98
2025-05-28 13:18:48,68.92,15.06,65.26,58.60,49.05,56.98
2025-06-06 13:38:06,49.58,23.82,64.39,68.06,46.76,62.86
2025-06-11 11:55:20,70.03,20.43,60.27,37.32,35.64,52.59
2025-06-11 11:56:20,70.03,20.43,60.55,37.26,35.70,52.65
2025-06-11 12:05:04,72.67,20.83,62.15,37.26,36.26,53.51
2025-06-11 12:10:03,70.88,21.03,62.92,37.20,36.39,54.14
2025-06-11 12:11:03,70.35,21.10,63.03,37.20,36.39,54.25
2025-06-11 12:12:03,69.87,21.10,63.14,37.20,36.39,54.37
2025-06-11 12:13:04,69.71,21.10,63.25,37.20,36.45,54.48
2025-06-11 12:14:04,69.87,21.10,63.30,37.20,36.45,54.60
2025-06-11 12:15:04,70.03,21.10,63.36,37.20,36.45,54.71
2025-06-11 12:16:04,70.19,21.16,63.41,37.13,36.45,54.88
2025-06-11 12:17:04,70.25,21.23,63.47,37.13,36.45,54.99
2025-06-11 12:17:49,70.25,21.16,63.52,37.13,36.45,55.05
2025-06-11 12:35:12,70.25,20.83,64.18,37.01,36.39,56.69
2025-06-11 12:36:12,70.35,20.83,64.18,37.01,36.39,56.75
2025-06-11 12:37:03,70.46,20.76,64.18,37.01,36.39,56.86
2025-06-11 12:42:21,70.62,20.76,64.34,37.01,36.39,57.31
2025-06-11 12:44:42,70.40,20.76,64.39,36.95,36.39,57.54
2025-06-11 12:45:42,70.19,20.76,64.45,36.95,36.39,57.65
2025-06-11 12:46:19,70.09,20.83,64.45,36.95,36.39,57.71
2025-06-11 12:46:42,69.98,20.83,64.45,36.95,36.39,57.76
2025-06-11 13:11:02,69.29,21.23,64.45,36.82,36.26,59.55
2025-06-11 13:17:05,68.65,21.37,64.39,36.82,36.26,59.94
2025-06-11 13:32:24,71.14,21.63,64.28,36.76,36.20,60.38
2025-06-11 13:32:38,71.20,21.63,64.28,36.76,36.20,60.38
2025-06-11 13:33:45,71.30,21.63,64.34,36.76,36.26,60.44
2025-06-11 13:37:04,69.93,21.90,64.45,36.76,36.20,60.49
2025-06-11 13:37:14,69.87,21.97,64.50,36.76,36.20,60.49
2025-06-11 13:39:32,69.34,22.17,64.56,36.70,36.20,60.49
2025-06-11 13:40:32,69.18,22.23,64.56,36.70,36.20,60.49
2026-01-26 13:36:23,67.96,3.02,64.72,65.64,49.17,63.90
2026-01-26 13:38:20,68.33,3.02,64.72,65.69,49.29,63.85
2026-01-26 13:39:20,68.49,3.02,64.72,65.69,49.35,63.85
2026-01-26 13:40:20,68.65,3.02,64.72,65.75,49.40,63.85
2026-01-26 13:41:20,68.81,3.02,64.66,65.75,49.46,63.85
2026-01-26 13:50:00,69.66,3.16,64.72,65.91,50.40,63.79
2026-01-26 14:01:48,71.57,3.24,65.10,66.07,52.07,63.74
2026-01-26 14:56:14,73.30,3.46,66.02,66.61,65.91,64.83
2026-01-26 14:57:14,73.56,3.46,66.02,66.61,65.91,64.88
2026-01-26 15:44:44,74.39,3.46,68.65,68.70,66.88,66.02
2026-01-26 15:48:01,74.19,3.46,68.65,68.92,66.99,66.13
2026-01-26 16:05:18,73.98,3.38,68.54,69.56,68.76,66.50
2026-01-26 16:06:03,73.98,3.38,68.54,69.56,68.81,66.56
2026-01-26 16:06:53,73.98,3.38,68.54,69.61,68.81,66.56
2026-01-26 16:10:20,74.03,3.38,68.44,69.66,68.97,66.61
2026-01-26 16:10:40,74.03,3.38,68.44,69.66,68.97,66.61
2026-01-26 16:16:28,74.81,3.31,68.06,69.61,68.76,66.72
2026-01-26 16:18:59,73.87,3.31,68.01,69.61,68.81,66.72
2026-01-26 16:27:40,75.85,3.31,68.38,69.82,69.18,66.99
2026-01-26 16:34:44,75.85,3.24,68.70,69.98,69.40,67.26
2026-01-26 16:39:52,75.80,3.24,68.97,70.09,69.50,67.37
2026-01-26 16:45:50,75.17,3.16,69.18,70.25,69.56,67.47
2026-01-26 16:46:50,75.12,3.16,69.18,70.30,69.61,67.53
2026-01-26 17:08:24,75.59,3.02,69.56,70.77,70.25,68.12
2026-01-26 17:09:09,75.64,3.02,69.56,70.77,70.25,68.12
2026-01-26 17:09:48,75.64,3.02,69.56,70.77,70.25,68.12
2026-01-26 17:10:48,75.64,3.02,69.61,70.83,70.30,68.17
2026-01-26 17:13:44,75.69,2.95,69.66,70.88,70.35,68.28
2026-01-26 17:18:18,75.74,2.87,69.71,70.99,70.51,68.44
2026-01-26 17:19:15,75.74,2.87,69.77,70.99,70.51,68.44
2026-01-26 17:21:31,75.74,2.87,69.77,71.04,70.56,68.54
2026-01-26 17:54:49,77.70,2.80,70.56,71.72,71.25,69.40
2026-01-26 17:55:42,77.75,2.80,70.56,71.78,71.30,69.45
2026-01-26 18:05:47,77.65,2.87,70.77,71.99,71.51,69.82
2026-01-26 18:06:47,77.65,2.87,70.77,71.99,71.51,69.82
2026-01-26 18:07:03,77.60,2.87,70.77,71.99,71.57,69.87
2026-01-26 18:08:01,77.65,2.87,70.83,72.04,71.62,69.87
2026-01-26 18:09:01,77.60,2.87,70.83,72.04,71.62,69.93
2026-01-26 18:10:23,77.55,2.87,70.88,72.09,71.62,69.93
2026-01-26 18:10:56,77.50,2.80,70.88,72.09,71.62,69.98
2026-01-26 19:25:04,79.70,2.51,71.09,73.25,72.57,71.20
2026-01-26 19:26:24,80.41,2.51,71.04,73.19,72.46,71.20
2026-01-26 19:27:24,80.10,2.51,71.04,73.19,72.41,71.20
2026-01-26 19:28:24,78.73,2.51,70.99,73.19,72.36,71.14
2026-01-26 19:29:24,76.52,2.51,70.99,73.19,72.46,71.14
2026-01-26 19:36:14,73.14,2.51,70.88,73.25,72.83,71.14
2026-01-26 19:37:40,73.19,2.51,70.83,73.25,72.83,71.14
2026-01-26 19:38:20,73.25,2.51,70.83,73.25,72.83,71.20
2026-01-26 19:39:21,74.55,2.51,70.77,73.25,72.78,71.20
2026-01-26 19:40:56,75.38,2.44,70.72,73.25,72.62,71.20
2026-01-26 19:44:06,77.86,2.44,70.62,73.19,72.41,71.20
2026-01-26 19:45:06,78.37,2.51,70.56,73.19,72.36,71.20
2026-01-26 19:45:16,78.47,2.51,70.56,73.19,72.36,71.20
2026-01-26 19:46:06,78.93,2.44,70.56,73.14,72.30,71.14
2026-01-26 19:46:16,78.98,2.44,70.56,73.14,72.30,71.14
2026-01-26 19:47:09,79.44,2.51,70.51,73.14,72.25,71.14
2026-01-26 19:48:41,80.05,2.51,70.46,73.14,72.25,71.14
2026-01-26 20:17:44,76.36,2.51,69.82,72.93,71.36,71.04
2026-01-26 20:25:04,76.93,2.44,69.77,72.88,68.86,70.99
2026-01-26 20:26:04,76.52,2.44,69.77,72.88,68.49,70.99
2026-01-26 20:26:38,75.54,2.44,69.77,72.88,68.28,70.99
2026-01-26 20:27:50,75.12,2.44,69.71,72.83,67.85,70.99
2026-01-26 20:30:14,72.20,2.36,69.71,72.83,67.42,70.99
2026-01-26 20:41:39,69.98,2.29,69.45,72.72,70.93,70.93
2026-01-26 20:51:46,71.41,2.14,69.13,72.62,67.42,70.93
2026-01-26 20:55:49,71.67,2.22,69.02,72.62,65.15,70.88
2026-01-26 21:09:08,65.59,2.22,68.86,72.51,67.15,70.83
2026-01-26 21:20:48,67.85,2.22,68.28,72.30,67.85,70.77
2026-01-26 21:21:32,67.96,2.22,68.28,72.25,67.53,70.77
2026-01-26 21:22:32,68.17,2.22,68.22,72.25,66.34,70.77
2026-01-26 21:23:32,68.38,2.22,68.17,72.25,65.97,70.77
2026-01-26 21:24:32,68.60,2.22,68.17,72.25,64.72,70.77
2026-01-26 21:27:33,69.40,2.22,68.06,72.20,63.03,70.77
2026-01-26 21:28:33,69.71,2.22,68.06,72.20,62.48,70.77
2026-01-26 21:29:33,69.98,2.22,68.01,72.20,61.93,70.72
2026-01-26 21:31:00,70.14,2.22,68.01,72.15,61.16,70.72
2026-01-26 21:32:00,69.93,2.22,68.01,72.15,60.88,70.72
2026-01-26 22:10:24,63.90,2.14,67.04,71.36,61.21,70.56
2026-01-26 22:13:58,63.58,2.14,66.94,71.25,65.80,70.51
2026-01-26 22:14:02,63.58,2.14,66.94,71.25,65.86,70.51
2026-01-26 22:14:34,63.79,2.14,66.94,71.25,66.18,70.51
2026-01-26 22:15:18,64.01,2.14,66.88,71.20,66.56,70.51
2026-01-26 22:16:18,64.28,2.14,66.83,71.14,67.10,70.51
2026-01-26 22:23:41,65.48,2.14,66.40,70.93,67.42,70.46
2026-01-26 22:24:50,65.59,2.14,66.34,70.93,67.04,70.46
2026-01-26 22:28:32,65.80,2.14,66.24,70.83,64.94,70.46
2026-01-26 22:39:06,66.13,2.14,66.13,70.67,58.43,70.40
2026-01-26 22:39:15,66.18,2.14,66.13,70.67,58.38,70.40
2026-01-26 22:40:09,66.18,2.14,66.13,70.67,58.10,70.40
2026-01-26 22:41:07,66.13,2.14,66.13,70.67,57.76,70.40
2026-01-26 22:47:27,62.15,2.14,66.13,70.62,57.03,70.30
2026-01-26 22:48:27,61.82,2.14,66.13,70.56,58.55,70.30
2026-01-26 22:49:27,61.71,2.14,66.07,70.56,60.11,70.25
2026-01-26 22:50:27,61.88,2.14,66.07,70.56,62.48,70.14
2026-01-26 22:51:27,62.10,2.14,66.02,70.51,63.03,70.09
2026-01-26 22:51:35,62.15,2.14,66.02,70.51,64.01,70.09
2026-01-26 22:52:35,62.43,2.14,65.97,70.46,64.50,70.03
2026-01-26 22:53:35,62.70,2.14,65.91,70.46,65.10,69.98
2026-01-26 22:54:35,62.97,2.14,65.86,70.40,65.59,69.87
2026-01-26 22:55:35,63.14,2.14,65.75,70.35,65.86,69.82
2026-01-26 22:56:39,63.30,2.14,65.69,70.30,66.07,69.71
2026-01-26 22:57:39,63.41,2.22,65.59,70.30,66.24,69.66
2026-01-26 22:58:39,63.52,2.22,65.53,70.25,66.29,69.61
2026-01-26 22:59:39,63.63,2.22,65.48,70.19,66.24,69.56
2026-01-26 23:00:39,63.74,2.22,65.42,70.19,66.13,69.56
2026-01-26 23:01:39,63.79,2.22,65.37,70.14,65.86,69.50
2026-01-26 23:01:50,63.79,2.22,65.37,70.14,65.80,69.50
2026-01-26 23:03:39,63.90,2.22,65.32,70.09,64.99,69.50
2026-01-26 23:06:33,64.07,2.14,65.21,70.03,63.36,69.45
2026-01-26 23:07:33,64.07,2.14,65.21,70.03,62.04,69.45
2026-01-26 23:08:33,64.12,2.14,65.15,70.03,61.49,69.45
2026-01-26 23:09:33,64.18,2.14,65.15,69.98,60.94,69.40
2026-01-26 23:10:33,64.18,2.14,65.15,69.98,60.38,69.40
2026-01-26 23:10:52,64.18,2.14,65.15,69.98,60.22,69.40
2026-01-26 23:11:52,64.23,2.14,65.15,69.98,59.66,69.40
2026-01-26 23:12:11,64.23,2.14,65.15,69.98,59.50,69.40
2026-01-26 23:13:11,64.28,2.14,65.15,69.93,58.88,69.40
2026-01-26 23:14:21,64.34,2.14,65.15,69.93,58.27,69.40
2026-01-26 23:18:11,64.45,2.14,65.15,69.87,56.86,69.40
2026-01-26 23:51:52,61.60,2.07,65.21,69.66,52.53,69.29
2026-01-26 23:52:04,61.54,2.07,65.21,69.66,52.53,69.29
2026-01-26 23:53:04,60.94,2.07,65.21,69.61,52.53,69.29
2026-01-26 23:54:04,59.83,2.07,65.21,69.61,52.53,69.29
2026-01-26 23:55:02,60.33,2.07,65.21,69.61,52.59,69.29
2026-01-26 23:55:42,61.54,2.07,65.21,69.61,52.59,69.29
2026-01-26 23:56:42,61.82,2.07,65.21,69.61,52.59,69.29
2026-01-26 23:57:32,62.04,2.07,65.21,69.61,52.59,69.29
2026-01-26 23:58:32,62.21,2.07,65.15,69.61,52.59,69.29
2026-01-26 23:58:42,62.21,2.07,65.15,69.61,52.59,69.29
2026-01-27 00:00:02,62.26,2.07,65.15,69.56,52.59,69.29
2026-01-27 10:57:58,54.48,2.29,61.66,50.51,49.00,66.61
2026-01-27 10:58:35,54.48,2.36,61.60,50.51,49.00,66.61
2026-01-27 11:01:07,54.37,2.36,61.27,50.51,49.00,66.61
2026-01-27 11:02:07,54.31,2.44,61.16,50.51,49.00,66.61
2026-01-27 11:03:20,54.25,2.44,60.99,50.51,49.00,66.56
2026-01-27 11:04:28,54.25,2.51,60.88,50.51,49.00,66.56
2026-01-27 11:09:04,54.14,2.58,60.27,50.51,49.00,66.56
2026-01-27 11:16:35,53.97,2.73,58.60,50.51,49.05,66.56
2026-01-27 11:25:37,53.74,2.87,56.58,50.57,49.11,66.50
2026-01-27 11:36:07,53.57,3.16,55.90,50.57,49.11,66.45
2026-01-27 11:37:50,53.57,3.16,55.90,50.57,49.11,66.45
2026-01-27 11:48:31,53.40,3.38,55.85,50.51,49.11,66.40
2026-01-27 11:49:31,53.34,3.38,55.85,50.51,49.11,66.40
2026-01-27 11:50:31,53.34,3.46,55.85,50.51,49.11,66.40
2026-01-27 11:51:31,53.34,3.46,55.90,50.51,49.11,66.40
2026-01-27 11:52:31,53.34,3.46,55.90,50.51,49.11,66.40
2026-01-27 11:53:31,53.28,3.53,55.90,50.51,49.11,66.40
2026-01-27 11:54:31,53.28,3.53,55.90,50.51,49.11,66.40
2026-01-27 11:55:31,53.28,3.53,55.90,50.51,49.05,66.40
2026-01-27 11:56:31,53.28,3.60,55.90,50.51,49.05,66.40
2026-01-27 11:57:31,53.22,3.60,55.96,50.51,49.05,66.40
2026-01-27 11:58:31,53.22,3.60,55.96,50.51,49.05,66.40
2026-01-27 11:59:31,53.22,3.60,55.96,50.51,49.05,66.40
2026-01-27 12:00:32,53.17,3.67,55.96,50.51,49.05,66.34
2026-01-27 12:11:29,52.99,3.96,55.96,50.45,48.94,66.34
2026-01-27 12:25:26,52.82,4.11,56.02,50.45,48.76,66.18
2026-01-27 12:26:26,52.76,4.11,56.02,50.45,48.76,66.18
2026-01-27 12:32:41,52.59,4.18,56.02,50.51,48.70,66.18
2026-01-27 12:33:41,52.59,4.25,56.02,50.51,48.70,66.13
2026-01-27 12:34:41,52.53,4.25,56.02,50.51,48.64,66.13
2026-01-27 12:35:04,52.53,4.25,56.02,50.51,48.64,66.13
2026-01-28 15:45:41,77.19,1.19,68.12,70.19,69.40,66.67
2026-01-28 15:47:26,76.05,1.19,68.12,70.19,69.34,66.61
2026-01-28 15:49:02,73.51,1.27,68.06,70.19,69.34,66.61
2026-01-28 15:50:02,71.14,1.27,68.06,70.19,69.40,66.61
2026-01-28 15:51:02,69.71,1.27,68.06,70.19,69.50,66.61
2026-01-28 15:51:18,69.56,1.27,68.06,70.19,69.50,66.61
2026-01-28 15:52:18,69.29,1.27,68.06,70.19,69.56,66.61
2026-01-28 16:32:54,68.06,1.12,66.88,69.87,68.38,66.40
2026-01-28 16:32:56,68.12,1.12,66.88,69.87,68.38,66.40
2026-01-28 16:33:30,68.17,1.12,66.88,69.87,68.44,66.40
2026-01-28 16:34:30,68.70,1.12,66.88,69.87,68.49,66.34
2026-01-28 16:35:30,69.24,1.12,66.83,69.87,68.49,66.34
2026-01-28 16:36:30,69.82,1.12,66.83,69.82,68.49,66.34
2026-01-28 16:37:05,70.14,1.12,66.83,69.82,68.49,66.34
2026-01-28 16:39:41,71.51,1.05,66.77,69.82,68.44,66.34
2026-01-28 16:40:41,72.04,1.05,66.72,69.77,68.38,66.34
2026-01-28 16:41:41,72.41,1.05,66.72,69.77,68.33,66.34
2026-01-28 16:42:41,72.78,1.05,66.67,69.77,68.28,66.34
2026-01-28 16:43:41,73.14,1.05,66.67,69.77,68.12,66.34
2026-01-28 16:44:41,73.51,1.05,66.67,69.71,67.90,66.34
2026-01-28 16:45:42,73.82,1.05,66.61,69.71,67.63,66.34
2026-01-28 16:54:14,67.26,1.05,66.61,69.71,67.37,66.29
2026-01-28 16:55:14,66.83,1.05,66.61,69.71,67.63,66.29
2026-01-28 16:56:14,66.67,1.05,66.56,69.71,67.90,66.29
2026-01-28 16:57:14,66.72,1.05,66.56,69.71,68.12,66.29
2026-01-28 16:58:14,66.88,1.05,66.56,69.66,68.28,66.29
2026-01-28 16:59:14,67.10,1.05,66.50,69.66,68.33,66.29
2026-01-28 17:00:14,67.26,1.05,66.50,69.66,68.44,66.29
2026-01-28 17:01:14,67.42,1.05,66.45,69.61,68.49,66.29
2026-01-28 17:02:14,67.74,1.05,66.40,69.61,68.44,66.29
2026-01-28 17:03:15,68.17,1.05,66.34,69.56,68.38,66.29
2026-01-28 17:03:42,68.33,1.05,66.34,69.56,68.33,66.29
2026-01-28 17:03:45,68.33,1.05,66.34,69.56,68.33,66.29
2026-01-28 17:04:45,68.70,1.05,66.29,69.56,68.33,66.29
2026-01-28 17:05:45,68.97,1.05,66.29,69.50,68.28,66.24
2026-01-28 17:06:46,69.24,1.05,66.24,69.50,68.22,66.24
2026-01-28 17:07:46,69.50,1.05,66.18,69.50,68.22,66.24
2026-01-28 17:08:46,69.77,1.05,66.18,69.45,68.17,66.24
2026-01-28 17:09:46,69.98,1.05,66.13,69.45,68.12,66.24
2026-01-28 17:10:44,70.14,1.05,66.13,69.45,68.01,66.24
2026-01-28 17:11:44,70.30,1.05,66.07,69.40,67.90,66.24
2026-01-28 17:12:44,70.46,1.05,66.07,69.40,67.74,66.24
2026-01-28 17:20:45,71.25,1.12,65.91,69.34,64.61,66.24
2026-01-28 17:21:45,71.30,1.12,65.91,69.34,64.12,66.18
2026-01-28 17:22:45,71.36,1.12,65.91,69.34,63.68,66.18
2026-01-28 17:23:45,71.41,1.12,65.91,69.34,63.25,66.18
2026-01-28 17:24:45,70.99,1.12,65.91,69.34,62.81,66.18
2026-01-28 17:25:45,70.46,1.12,65.91,69.29,62.43,66.18
2026-01-28 17:26:45,69.98,1.12,65.91,69.29,62.10,66.18
2026-01-28 17:27:45,69.56,1.12,65.86,69.29,61.88,66.18
2026-01-28 17:28:45,67.15,1.12,65.86,69.29,61.77,66.18
2026-01-28 17:29:45,66.56,1.12,65.86,69.29,62.10,66.18
2026-01-28 17:30:45,65.21,1.12,65.86,69.29,63.58,66.18
2026-01-28 17:30:59,65.10,1.12,65.86,69.29,63.63,66.18
2026-01-28 17:31:59,64.56,1.12,65.86,69.29,64.23,66.18
2026-01-28 17:32:59,64.18,1.05,65.86,69.29,64.77,66.18
2026-01-28 17:33:59,64.07,1.05,65.86,69.29,65.32,66.18
2026-01-28 17:35:00,64.07,1.05,65.80,69.24,65.86,66.18
2026-01-28 17:36:00,64.18,1.05,65.75,69.24,66.45,66.18
2026-01-28 17:37:00,64.39,1.05,65.75,69.24,66.72,66.13
2026-01-28 17:38:00,64.72,1.05,65.69,69.18,66.88,66.13
2026-01-28 17:39:00,65.04,1.05,65.64,69.13,66.94,66.13
2026-01-28 17:40:00,65.32,1.05,65.53,69.13,66.94,66.13
2026-01-28 17:40:13,65.37,1.05,65.53,69.08,66.94,66.13
2026-01-28 17:41:13,65.64,1.05,65.42,69.02,66.83,66.13
2026-01-28 17:42:13,65.80,0.97,65.32,69.02,66.72,66.13
2026-01-28 17:43:13,65.91,0.97,65.26,68.97,66.56,66.13
2026-01-28 17:43:57,66.02,0.97,65.21,68.97,66.40,66.13
2026-01-28 17:44:57,66.13,0.90,65.15,68.92,66.13,66.13
2026-01-28 17:45:57,66.29,0.90,65.10,68.92,65.75,66.13
2026-01-28 17:46:57,66.45,0.90,65.04,68.86,65.32,66.13
2026-01-28 17:47:57,66.56,0.90,64.99,68.86,64.94,66.13
2026-01-28 17:48:57,66.67,0.90,64.99,68.86,64.50,66.07
2026-01-28 17:49:57,66.83,0.97,64.99,68.86,63.36,66.07
2026-01-28 17:50:57,66.99,0.97,64.99,68.86,62.86,66.07
2026-01-28 17:51:57,67.20,0.90,64.99,68.86,62.26,66.07
2026-01-28 17:52:58,67.37,0.90,64.99,68.86,61.71,66.07
2026-01-28 17:53:58,67.58,0.90,65.04,68.86,61.16,66.07
2026-01-28 17:54:58,67.74,0.90,65.04,68.86,60.61,66.07
2026-01-28 17:55:58,67.90,0.90,65.04,68.86,60.11,66.07
2026-01-28 17:56:58,68.06,0.90,65.04,68.86,59.72,66.07
2026-01-28 17:57:58,68.06,0.90,65.04,68.86,59.33,66.07
2026-01-28 17:58:58,67.79,0.90,65.04,68.86,59.05,66.07
2026-01-28 17:59:58,67.26,0.90,65.04,68.86,58.88,66.07
2026-01-28 18:00:58,65.80,0.90,65.04,68.86,58.94,66.07
2026-01-28 18:01:58,64.39,0.90,65.10,68.86,59.38,66.07
2026-01-28 18:02:58,63.96,0.90,65.10,68.86,60.88,66.07
2026-01-28 18:03:58,63.63,0.90,65.10,68.86,62.32,66.02
2026-01-28 18:04:58,63.47,0.90,65.10,68.86,63.74,66.02
2026-01-28 18:05:59,63.58,0.90,65.04,68.81,64.23,66.02
2026-01-28 18:06:59,63.79,0.90,65.04,68.76,64.77,66.02
2026-01-28 18:07:59,64.01,0.90,64.99,68.76,65.32,66.02
2026-01-28 18:08:59,64.18,0.90,64.99,68.70,65.64,66.02
2026-01-28 18:09:59,64.45,0.90,64.94,68.70,65.86,66.02
2026-01-28 18:10:32,64.56,0.90,64.88,68.70,65.91,66.02
2026-01-28 18:11:32,64.88,0.97,64.83,68.65,66.02,66.02
2026-01-28 18:12:32,65.15,0.97,64.83,68.65,66.07,66.02
2026-01-28 18:13:32,65.37,0.97,64.77,68.60,66.13,66.02
2026-01-28 18:13:40,65.42,0.97,64.77,68.60,66.13,66.02
2026-01-28 18:14:40,65.59,0.97,64.72,68.60,66.13,66.02
2026-01-28 18:15:40,65.75,0.97,64.66,68.60,66.07,66.02
2026-01-28 18:16:41,65.86,0.97,64.66,68.54,65.91,66.02
2026-01-28 18:17:33,65.97,0.97,64.61,68.54,65.69,66.02
2026-01-28 18:17:46,66.02,0.97,64.61,68.54,65.64,66.02
2026-01-28 18:18:36,66.07,0.97,64.61,68.54,65.32,66.02
2026-01-28 18:19:36,66.18,0.97,64.61,68.49,64.77,65.97
2026-01-28 18:27:56,66.72,0.97,64.50,68.44,60.00,65.97
2026-01-28 18:29:18,66.77,0.97,64.50,68.38,59.22,65.97
2026-01-28 18:30:56,66.72,0.97,64.50,68.38,58.27,65.97
2026-01-28 18:31:57,66.40,0.90,64.50,68.38,57.87,65.91
2026-01-28 18:32:30,66.24,0.90,64.50,68.38,57.71,65.91
2026-01-28 18:33:30,65.97,0.90,64.50,68.38,57.43,65.91
2026-01-28 18:34:30,65.53,0.90,64.50,68.38,57.14,65.91
2026-01-28 18:35:31,64.07,0.90,64.50,68.33,56.98,65.91
2026-01-28 18:36:31,62.70,0.90,64.50,68.33,57.03,65.86
2026-01-28 18:37:31,62.15,0.90,64.45,68.33,57.31,65.86
2026-01-28 18:38:31,61.54,0.90,64.45,68.33,58.83,65.80
2026-01-28 18:39:31,61.16,0.90,64.45,68.33,60.33,65.80
2026-01-28 18:40:31,61.05,0.90,64.45,68.28,61.77,65.80
2026-01-28 18:43:10,61.60,0.82,64.34,68.22,63.96,65.75
2026-01-28 18:44:10,61.88,0.82,64.28,68.17,64.50,65.75
2026-01-28 18:45:10,62.26,0.82,64.18,68.12,64.94,65.75
2026-01-28 18:46:10,62.53,0.82,64.12,68.06,65.21,65.75
2026-01-28 18:47:10,62.75,0.75,64.07,68.06,65.42,65.75
2026-01-28 18:48:10,62.92,0.75,64.01,68.01,65.48,65.75
2026-01-28 18:49:11,63.03,0.75,63.90,67.96,65.53,65.69
2026-01-28 18:50:11,63.19,0.75,63.85,67.96,65.59,65.69
2026-01-28 18:51:11,63.30,0.75,63.79,67.90,65.64,65.69
2026-01-28 18:52:11,63.41,0.75,63.74,67.90,65.64,65.69
2026-01-28 18:53:11,63.52,0.75,63.68,67.85,65.59,65.69
2026-01-28 18:54:11,63.63,0.75,63.63,67.85,65.53,65.69
2026-01-28 18:55:11,63.74,0.75,63.58,67.79,65.42,65.69
2026-01-28 18:56:11,63.79,0.75,63.58,67.79,65.26,65.69
2026-01-28 18:57:11,63.85,0.75,63.52,67.74,64.99,65.69
2026-01-28 18:58:11,63.90,0.75,63.52,67.74,64.61,65.69
2026-01-28 18:59:11,63.96,0.75,63.47,67.74,64.07,65.69
2026-01-28 19:00:11,64.01,0.75,63.47,67.69,63.52,65.64
2026-01-28 19:02:07,64.07,0.75,63.41,67.69,62.43,65.64
2026-01-28 19:02:54,64.12,0.75,63.41,67.63,61.99,65.64
2026-01-28 19:03:54,64.18,0.75,63.36,67.63,61.38,65.64
2026-01-28 19:04:54,64.18,0.75,63.36,67.63,60.83,65.64
2026-01-28 19:06:28,64.23,0.68,63.36,67.63,59.94,65.64
2026-01-28 19:07:29,64.23,0.68,63.36,67.58,59.33,65.64
2026-01-28 19:08:31,64.28,0.68,63.36,67.58,58.77,65.64
2026-01-28 19:10:15,64.34,0.68,63.36,67.58,57.76,65.64
2026-01-28 19:12:19,64.34,0.68,63.36,67.53,56.98,65.64
2026-01-28 19:14:31,64.39,0.68,63.36,67.53,56.24,65.59
2026-01-28 19:15:31,64.39,0.68,63.36,67.53,55.90,65.59
2026-01-28 19:16:31,64.45,0.75,63.36,67.53,55.62,65.59
2026-01-28 19:22:52,64.50,0.75,63.36,67.47,54.14,65.59
2026-01-28 19:23:52,64.56,0.75,63.30,67.42,53.97,65.59
2026-01-28 19:24:52,64.56,0.75,63.25,67.42,53.80,65.59
2026-01-28 19:25:52,64.56,0.75,63.25,67.37,53.63,65.59
2026-01-28 19:26:52,64.56,0.68,63.19,67.37,53.45,65.53
2026-01-28 19:27:52,64.56,0.68,63.14,67.31,53.28,65.53
2026-01-28 19:28:52,64.50,0.68,63.14,67.31,53.17,65.53
2026-01-28 19:29:52,64.56,0.68,63.14,67.31,52.99,65.53
2026-01-28 19:30:53,64.61,0.68,63.14,67.31,52.88,65.53
2026-01-28 19:31:53,64.61,0.68,63.14,67.31,52.82,65.53
2026-01-28 19:32:40,64.66,0.68,63.14,67.31,52.71,65.53
2026-01-28 19:35:58,64.99,0.68,63.19,67.31,52.48,65.53
2026-01-28 19:36:58,65.15,0.68,63.25,67.31,52.36,65.53
2026-01-28 19:37:58,65.15,0.75,63.25,67.31,52.30,65.53
2026-01-28 19:39:17,65.04,0.75,63.25,67.31,52.25,65.48
2026-01-28 19:40:17,64.83,0.75,63.25,67.31,52.19,65.48
2026-01-28 19:40:37,64.77,0.75,63.25,67.31,52.13,65.48
2026-01-28 19:41:37,63.30,0.75,63.30,67.31,52.13,65.48
2026-01-28 19:42:37,61.77,0.75,63.30,67.31,52.13,65.48
2026-01-28 19:43:37,61.27,0.75,63.30,67.31,52.13,65.48
